"Plant_id" "Plant_sp" "Plot" "Response" "Type" "Acmaeodera_sp" "Andrena_sp" "Apis_mellifera" "Bombus_terrestris" "Buprestidae_sp1" "Buprestidae_sp2" "Chasmatopterus_sp" "Coptocephala_sp" "Curculionidae" "Dasypoda_sp" "Diptera_sp1" "Diptera_sp10" "Diptera_sp4" "Halictus_sp" "Heliotaurus_ruficollis" "Lasioglossum_sp2" "Lasioglossum_sp3" "Lasioglossum_sp4" "Lasioglossum_sp6" "Lobonyx_aeneus" "Malachius_sp" "Megachile_sp" "Mordellidae_sp1" "Mylabris_sp1" "Nustera_distigma" "Oedemera_sp" "Osmia_sp" "Paragus_tibialis" "Phthiria_sp" "Phthiria_sp1" "Phthiria_sp2" "Rhyncomyia_cupraea" "Syritta_pipiens" "Syrphidae_sp1" "Tituboea_sp" "Usia_sp" "Vespula_sp" "Xylocopa_cantabrita" "N_flowers"
"25" "473" "HHAL" "A" 17 "poisson" 7.37253287315439e-06 0 0 0 0 0 0.00952429809126765 0 3.6862664365772e-06 0 0 0 0 0 0.000492725389638073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593638112005856 0 0 0 0 0 0 0 0 540
"26" "473" "HHAL" "A" 30 "poisson" 7.37253287315439e-06 0 0 0 0 0 0.00952429809126765 0 3.6862664365772e-06 0 0 0 0 0 0.000492725389638073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593638112005856 0 0 0 0 0 0 0 0 540
"27" "473" "HHAL" "A" 30 "poisson" 7.37253287315439e-06 0 0 0 0 0 0.00952429809126765 0 3.6862664365772e-06 0 0 0 0 0 0.000492725389638073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593638112005856 0 0 0 0 0 0 0 0 540
"28" "473" "HHAL" "A" 21 "poisson" 7.37253287315439e-06 0 0 0 0 0 0.00952429809126765 0 3.6862664365772e-06 0 0 0 0 0 0.000492725389638073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593638112005856 0 0 0 0 0 0 0 0 540
"29" "473" "HHAL" "A" 13 "poisson" 7.37253287315439e-06 0 0 0 0 0 0.00952429809126765 0 3.6862664365772e-06 0 0 0 0 0 0.000492725389638073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593638112005856 0 0 0 0 0 0 0 0 540
"30" "473" "HHAL" "A" 19 "poisson" 7.37253287315439e-06 0 0 0 0 0 0.00952429809126765 0 3.6862664365772e-06 0 0 0 0 0 0.000492725389638073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0593638112005856 0 0 0 0 0 0 0 0 540
"31" "474" "HHAL" "A" 28 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"32" "474" "HHAL" "A" 38 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"33" "474" "HHAL" "A" 30 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"34" "474" "HHAL" "A" 17 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"35" "474" "HHAL" "A" 28 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"36" "474" "HHAL" "A" 30 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"37" "474" "HHAL" "A" 15 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"38" "474" "HHAL" "A" 26 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"39" "474" "HHAL" "A" 26 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"40" "474" "HHAL" "A" 21 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195454958586604 0 0 0 0 0 0 0 7
"41" "475" "HHAL" "A" 7 "poisson" 0 0 0 0 0 0 0.0742997748030843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"42" "475" "HHAL" "A" 16 "poisson" 0 0 0 0 0 0 0.0742997748030843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"43" "475" "HHAL" "A" 13 "poisson" 0 0 0 0 0 0 0.0742997748030843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"44" "476" "HHAL" "A" 48 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"45" "476" "HHAL" "A" 35 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"46" "476" "HHAL" "A" 56 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"47" "476" "HHAL" "A" 55 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"48" "476" "HHAL" "A" 35 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"49" "476" "HHAL" "A" 32 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"50" "476" "HHAL" "A" 37 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"51" "476" "HHAL" "A" 54 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"52" "476" "HHAL" "A" 36 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"53" "476" "HHAL" "A" 16 "poisson" 0 0 0 0 3.10633773467996e-05 0 0.0328299191758093 0 0 0 0 0 0 0 0 0.025222984292769 0 0 0 0 0 0 0 0 0 0.00097426269058299 0 0 0.00221786862824825 0.00079213787991841 0 0 0 0 0 0 0 0 488
"54" "477" "HHAL" "A" 9 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"55" "477" "HHAL" "A" 35 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"56" "477" "HHAL" "A" 20 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"57" "477" "HHAL" "A" 17 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"58" "477" "HHAL" "A" 25 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"59" "477" "HHAL" "A" 16 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"60" "477" "HHAL" "A" 18 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"61" "477" "HHAL" "A" 12 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"62" "477" "HHAL" "A" 12 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"63" "477" "HHAL" "A" 20 "poisson" 0 0 0.00059632534812726 0 0 0 0.0553618909987362 0 0 0 0 0 0 0 0.00320177210951605 0.00168659127505349 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000326039121981628 0 0.000290497823366474 0 0 0 0 0 0 687
"64" "478" "HHAL" "A" 8 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"65" "478" "HHAL" "A" 12 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"66" "478" "HHAL" "A" 13 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"67" "478" "HHAL" "A" 15 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"68" "478" "HHAL" "A" 14 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"69" "478" "HHAL" "A" 13 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"70" "478" "HHAL" "A" 14 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"71" "478" "HHAL" "A" 7 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"72" "478" "HHAL" "A" 4 "poisson" 0 0 0 0 0 0 0.0732071556782701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"73" "479" "HHAL" "A" 27 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"74" "479" "HHAL" "A" 29 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"75" "479" "HHAL" "A" 29 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"76" "479" "HHAL" "A" 19 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"77" "479" "HHAL" "A" 25 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"78" "479" "HHAL" "A" 31 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"79" "479" "HHAL" "A" 20 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"80" "479" "HHAL" "A" 16 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"81" "479" "HHAL" "A" 24 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"82" "479" "HHAL" "A" 26 "poisson" 0 0 0 0 0 0 0.0690490791307704 0 0 0 0 0.00137504209413405 0 0 0 0.0053850296176629 0 0 0 0.00383498485762958 0 0 0 0 0 0 0 0 0 0.00766996971525917 0 0 0 0 0 0 0 0 246
"83" "480" "HHAL" "A" 40 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"84" "480" "HHAL" "A" 26 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"85" "480" "HHAL" "A" 32 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"86" "480" "HHAL" "A" 34 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"87" "480" "HHAL" "A" 37 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"88" "480" "HHAL" "A" 30 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"89" "480" "HHAL" "A" 29 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"90" "480" "HHAL" "A" 31 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"91" "480" "HHAL" "A" 19 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"92" "480" "HHAL" "A" 23 "poisson" 0 0 0 0 0 0 0.00911711804085669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45
"93" "481" "HHAL" "A" 10 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
"94" "481" "HHAL" "A" 19 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
"95" "481" "HHAL" "A" 7 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
"96" "481" "HHAL" "A" 1 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
"97" "482" "HHAL" "A" 26 "poisson" 0.000380254253048458 0 0 0 0 0 0.275971147892087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00220978196817914 0 0 0 0 0 0 0 0 0 0 0 0 85
"98" "482" "HHAL" "A" 46 "poisson" 0.000380254253048458 0 0 0 0 0 0.275971147892087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00220978196817914 0 0 0 0 0 0 0 0 0 0 0 0 85
"99" "482" "HHAL" "A" 31 "poisson" 0.000380254253048458 0 0 0 0 0 0.275971147892087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00220978196817914 0 0 0 0 0 0 0 0 0 0 0 0 85
"100" "482" "HHAL" "A" 38 "poisson" 0.000380254253048458 0 0 0 0 0 0.275971147892087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00220978196817914 0 0 0 0 0 0 0 0 0 0 0 0 85
