"Plant_id" "Plant_sp" "Plot" "Response" "Type" "Andrena_sp" "Anthophora_sp" "Apis_mellifera" "Attagenus_sp" "Bombus_terrestris" "Bombylius_sp" "Cantharidae_sp" "Colletes_sp" "Dasypoda_sp" "Diptera_sp7" "Episyrphus_sp" "Eristalis_sp" "Eucera_sp" "Eupeodes_sp" "Hymenoptera_sp1" "Lasioglossum_sp1" "Lasioglossum_sp2" "Lasioglossum_sp3" "Lasioglossum_sp6" "Lobonyx_aeneus" "Malachius_sp" "Malthodes_sp" "Megachilidae_sp" "Metasyrphus_corollae" "Nitidulidae_sp1" "Paragus_tibialis" "Rhyncomyia_cupraea" "Sphaerophoria_scripta" "Syrphidae_sp1" "Syrphidae_sp2" "Syrphidae_sp3" "Syrphidae_sp4" "Xylocopa_cantabrita" "N_flowers"
"16" "107" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0.000415361709089481 0 0 0 0.0995778914581026 0 0 0.000467264245718691 0 0 0 0 0 0 0 0 0 0 0 0 0 506
"17" "107" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0.000415361709089481 0 0 0 0.0995778914581026 0 0 0.000467264245718691 0 0 0 0 0 0 0 0 0 0 0 0 0 506
"18" "107" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0.000415361709089481 0 0 0 0.0995778914581026 0 0 0.000467264245718691 0 0 0 0 0 0 0 0 0 0 0 0 0 506
"19" "107" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0.000415361709089481 0 0 0 0.0995778914581026 0 0 0.000467264245718691 0 0 0 0 0 0 0 0 0 0 0 0 0 506
"20" "107" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0.000415361709089481 0 0 0 0.0995778914581026 0 0 0.000467264245718691 0 0 0 0 0 0 0 0 0 0 0 0 0 506
"21" "108" "HCOM" "A" 1 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"22" "108" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"23" "108" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"24" "108" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"25" "108" "HCOM" "A" 1 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"26" "108" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"27" "108" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"28" "108" "HCOM" "A" 1 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"29" "108" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116
"30" "109" "HCOM" "A" 3 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"31" "109" "HCOM" "A" 3 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"32" "109" "HCOM" "A" 3 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"33" "109" "HCOM" "A" 2 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"34" "109" "HCOM" "A" 2 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"35" "109" "HCOM" "A" 2 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"36" "109" "HCOM" "A" 3 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"37" "109" "HCOM" "A" 2 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"38" "109" "HCOM" "A" 2 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"39" "109" "HCOM" "A" 2 "poisson" 0 0 0 0.00510204081632653 0 0 0 0 0 0 0 0 0 0 0 0 0.0492184743903348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190
"40" "110" "HCOM" "A" 3 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"41" "110" "HCOM" "A" 4 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"42" "110" "HCOM" "A" 2 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"43" "110" "HCOM" "A" 2 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"44" "110" "HCOM" "A" 2 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"45" "110" "HCOM" "A" 3 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"46" "110" "HCOM" "A" 3 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"47" "110" "HCOM" "A" 2 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"48" "110" "HCOM" "A" 3 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"49" "110" "HCOM" "A" 3 "poisson" 0.0103186356470644 0 0 0 0 0 0 0 0 0.0056369785794814 0 0 0 0 0 0 0.113137544573732 0 0 0 0 0 0 0 0 0 0.00470311581422693 0 0 0 0.0165041948289813 0 0 377
"50" "111" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"51" "111" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"52" "111" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"53" "111" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"54" "111" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"55" "111" "HCOM" "A" 6 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"56" "111" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"57" "111" "HCOM" "A" 5 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"58" "111" "HCOM" "A" 5 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"59" "111" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00211669193982312 0 0 0 0.00211669193982312 0 0 0 0 0 0 0 0 0 0 0 0 170
"60" "112" "HCOM" "A" 6 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"61" "112" "HCOM" "A" 5 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"62" "112" "HCOM" "A" 5 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"63" "112" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"64" "112" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"65" "112" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"66" "112" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"67" "112" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"68" "112" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"69" "112" "HCOM" "A" 2 "poisson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0935096785779126 0 0 0.00199441563621859 0 0 0 0 0 0 0 0 0 0 0 0 0 193
"70" "113" "HCOM" "A" 2 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"71" "113" "HCOM" "A" 4 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"72" "113" "HCOM" "A" 3 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"73" "113" "HCOM" "A" 4 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"74" "113" "HCOM" "A" 6 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"75" "113" "HCOM" "A" 1 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"76" "113" "HCOM" "A" 3 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"77" "113" "HCOM" "A" 4 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"78" "113" "HCOM" "A" 3 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"79" "113" "HCOM" "A" 2 "poisson" 0 0 0 0 0.00105321711254352 0 0 0 0 0 0 0.000308000308000308 0 0 0 0 0.0563949141017408 0 0 0.000308000308000308 0.000391560106748023 0 0.00277200277200277 0 0 0 0 0 0 0 4.43526168667697e-05 0 0 1066
"80" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"81" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"82" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"83" "114" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"84" "114" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"85" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"86" "114" "HCOM" "A" 4 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"87" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"88" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"89" "114" "HCOM" "A" 3 "poisson" 0 0 0 0 0 0 0 0 0.00791369665334288 0 0 0.0041137752703338 0 0 0 0 0.0366150074540214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 253
"90" "115" "HCOM" "A" 3 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"91" "115" "HCOM" "A" 3 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"92" "115" "HCOM" "A" 3 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"93" "115" "HCOM" "A" 4 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"94" "115" "HCOM" "A" 2 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"95" "115" "HCOM" "A" 2 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"96" "115" "HCOM" "A" 4 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"97" "115" "HCOM" "A" 3 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"98" "115" "HCOM" "A" 3 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"99" "115" "HCOM" "A" 2 "poisson" 0 0 0.00904568068747173 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431760351173182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 601
"100" "116" "HCOM" "A" 3 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"101" "116" "HCOM" "A" 2 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"102" "116" "HCOM" "A" 2 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"103" "116" "HCOM" "A" 3 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"104" "116" "HCOM" "A" 4 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"105" "116" "HCOM" "A" 3 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"106" "116" "HCOM" "A" 3 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"107" "116" "HCOM" "A" 3 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"108" "116" "HCOM" "A" 3 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"109" "116" "HCOM" "A" 2 "poisson" 0.0113695090439276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052550013113557 0 0.0062015503875969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 323
"110" "117" "HCOM" "A" 3 "poisson" 0 0 0.00527964343154752 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00796996970204049 0 0 0 0.000190418266532999 0 0 0 0 0 0.000152767379190197 0 0 0 0 0 0 1403
"111" "117" "HCOM" "A" 4 "poisson" 0 0 0.00527964343154752 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00796996970204049 0 0 0 0.000190418266532999 0 0 0 0 0 0.000152767379190197 0 0 0 0 0 0 1403
"112" "117" "HCOM" "A" 5 "poisson" 0 0 0.00527964343154752 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00796996970204049 0 0 0 0.000190418266532999 0 0 0 0 0 0.000152767379190197 0 0 0 0 0 0 1403
"113" "117" "HCOM" "A" 4 "poisson" 0 0 0.00527964343154752 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00796996970204049 0 0 0 0.000190418266532999 0 0 0 0 0 0.000152767379190197 0 0 0 0 0 0 1403
"114" "117" "HCOM" "A" 3 "poisson" 0 0 0.00527964343154752 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00796996970204049 0 0 0 0.000190418266532999 0 0 0 0 0 0.000152767379190197 0 0 0 0 0 0 1403
