"Plant_id" "Plant_sp" "Plot" "Response" "Type" "Amegilla_sp" "Andrena_sp" "Anthophora_bimaculata" "Anthophora_sp" "Apis_mellifera" "Bombus_terrestris" "Bombylius_sp" "Ceratina_sp" "Chalicodoma_sicula" "Diptera_sp1" "Diptera_sp3" "Eristalis_sp" "Eucera_sp" "Halictus_sp" "Lasioglossum_sp2" "Malachius_sp" "Megachile_sicula" "Nustera_distigma" "Nymphalis_polychloros" "Rhyncomyia_cupraea" "Xylocopa_cantabrita" "N_flowers"
"1" "261" "LPED" "A" 1 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"2" "261" "LPED" "A" 4 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"3" "261" "LPED" "A" 1 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"4" "261" "LPED" "A" 3 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"5" "261" "LPED" "A" 2 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"6" "261" "LPED" "A" 3 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"7" "261" "LPED" "A" 1 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"8" "261" "LPED" "A" 2 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"9" "261" "LPED" "A" 2 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"10" "261" "LPED" "A" 3 "poisson" 0 0 0 0 0.00846317866856007 0.00886415679708468 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00123113288848398 0.00754274220583305 874
"11" "262" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"12" "262" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"13" "262" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"14" "262" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"15" "262" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"16" "262" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"17" "262" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"18" "262" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"19" "262" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"20" "262" "LPED" "A" 1 "poisson" 0 0 0 0 0 0.00195991925968448 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00885112409275978 0.0118014987903464 697
"21" "263" "LPED" "A" 3 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"22" "263" "LPED" "A" 2 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"23" "263" "LPED" "A" 3 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"24" "263" "LPED" "A" 1 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"25" "263" "LPED" "A" 2 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"26" "263" "LPED" "A" 3 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"27" "263" "LPED" "A" 2 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"28" "263" "LPED" "A" 2 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"29" "263" "LPED" "A" 4 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"30" "263" "LPED" "A" 2 "poisson" 0 0 0 0.00235971429874531 0 0 0.00273224043715847 0 0 0 0 0 0 0 0 0 0 0 0 0.00819672131147541 0.0238169853235201 655
"31" "264" "LPED" "A" 1 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"32" "264" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"33" "264" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"34" "264" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"35" "264" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"36" "264" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"37" "264" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"38" "264" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"39" "264" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"40" "264" "LPED" "A" 1 "poisson" 0 0 0 0 0 0.0518646855091685 0.00480801942045341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 649
"41" "265" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"42" "265" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"43" "265" "LPED" "A" 1 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"44" "265" "LPED" "A" 1 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"45" "265" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"46" "265" "LPED" "A" 2 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"47" "265" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"48" "265" "LPED" "A" 3 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"49" "265" "LPED" "A" 1 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"50" "265" "LPED" "A" 4 "poisson" 0 0 0 0 0 0.0218140648196925 0.0442594666207104 0 0 0 0 0 0 0 0.00261271886056428 0 0 0 0 0.00673722004530049 0 816
"51" "266" "LPED" "A" 3 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"52" "266" "LPED" "A" 4 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"53" "266" "LPED" "A" 1 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"54" "266" "LPED" "A" 2 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"55" "266" "LPED" "A" 1 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"56" "266" "LPED" "A" 1 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"57" "266" "LPED" "A" 2 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"58" "266" "LPED" "A" 1 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"59" "266" "LPED" "A" 1 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"60" "266" "LPED" "A" 2 "poisson" 0 0.0101801893515219 0 0 0 0.0269672244502835 0.0163476299129638 0 0 0.00763514201364145 0 0 0 0 0 0 0 0 0 0.0152702840272829 0.0181035696368268 346
"61" "267" "LPED" "A" 3 "poisson" 0 0.0253130315930112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00216854859029555 0 404
"62" "267" "LPED" "A" 3 "poisson" 0 0.0253130315930112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00216854859029555 0 404
"63" "267" "LPED" "A" 4 "poisson" 0 0.0253130315930112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00216854859029555 0 404
