"","Andrena_sp","Anthophora_sp","Apis_mellifera","Attagenus_sp","Bombus_terrestris","Bombylius_sp","Cantharidae_sp","Colletes_sp","Dasypoda_sp","Diptera_sp7","Episyrphus_sp","Eristalis_sp","Eucera_sp","Eupeodes_sp","Hymenoptera_sp1","Lasioglossum_sp1","Lasioglossum_sp2","Lasioglossum_sp3","Lasioglossum_sp6","Lobonyx_aeneus","Malachius_sp","Malthodes_sp","Megachilidae_sp","Metasyrphus_corollae","Nitidulidae_sp1","Paragus_tibialis","Rhyncomyia_cupraea","Sphaerophoria_scripta","Syrphidae_sp1","Syrphidae_sp2","Syrphidae_sp3","Syrphidae_sp4","Xylocopa_cantabrita"
"121",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0.000816084596477178,0.00012906454238187,0,0,0,0.000191041736006728,0,3.36401818566556e-05,0,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"123",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,3.16976588331903e-05
"126",0,0,0,0,0,0.00741901362317203,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"127",0,0,0,0,0,0.00741901362317203,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"130",0,0.00328801925048616,0.00058680874201515,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
